5	0	298.62
5	1	263.99
5	2	313.88
5	3	378.38
5	4	251.86
5	5	472.97
5	6	612.83
5	7	390.01
5	8	320.3
5	9	323.81
5	10	298.89
5	11	347.91
5	12	459.3
5	13	347.44
5	14	806.07
5	15	575.94
5	16	357.36
5	17	356.8
5	18	392.62
5	19	366.09
5	20	455.55
5	21	230.73
5	22	379.53
5	23	638.28
5	24	417.91
5	25	475.36
5	26	636.9
5	27	401.16
5	28	365.23
5	29	308.69
5	30	294.45
5	31	333.28
5	32	263.39
5	33	265.9
5	34	352.17
5	35	503.98
5	36	263.06
5	37	286.57
5	38	607.63
5	39	353.08
5	40	646.42
5	41	282.4
5	42	405.29
5	43	278.83
5	44	594.65
5	45	369
5	46	313.35
5	47	814.22
5	48	317.24
5	49	461.45
5	50	564.6
5	51	614.04
5	52	287.53
5	53	405.66
5	54	312.22
5	55	345.11
5	56	328.57
5	57	260.07
5	58	375.19
5	59	271.38
5	60	509.68
5	61	290.86
5	62	289.7
5	63	377.68
5	64	505.92
5	65	379.58
5	66	318.82
5	67	349.8
5	68	458.39
5	69	285.58
5	70	291.97
5	71	257.44
5	72	339.64
5	73	1159.2
5	74	363.1
5	75	337.17
5	76	302.1
5	77	349.25
5	78	437.81
5	79	432.12
5	80	272.88
5	81	997.5
5	82	323.56
5	83	563.18
5	84	238.23
5	85	418.69
5	86	291.61
5	87	303.48
5	88	350.03
5	89	794.13
5	90	344.49
5	91	219.06
5	92	350.74
5	93	429.11
5	94	1138.86
5	95	257.85
5	96	374.73
5	97	390.83
5	98	544.75
5	99	500.77
10	0	467.46
10	1	553.96
10	2	878.19
10	3	735.28
10	4	642.15
10	5	842.8
10	6	880.82
10	7	703.77
10	8	737.35
10	9	571.08
10	10	696.92
10	11	661.05
10	12	759.39
10	13	644.24
10	14	937.45
10	15	1074.18
10	16	443.69
10	17	488.74
10	18	583.44
10	19	788.92
10	20	540.66
10	21	967.09
10	22	570.08
10	23	933.35
10	24	634.58
10	25	634.33
10	26	769.99
10	27	642.33
