5	0	258.1
5	1	191.24
5	2	226.93
5	3	259.74
5	4	189.77
5	5	347.85
5	6	270.73
5	7	253.48
5	8	260.53
5	9	258.97
5	10	269.98
5	11	252.74
5	12	256.22
5	13	231.88
5	14	223.24
5	15	234.32
5	16	328.9
5	17	201.79
5	18	286.92
5	19	284.18
5	20	228.63
5	21	167.44
5	22	307.89
5	23	340.76
5	24	261.47
5	25	247.22
5	26	291.52
5	27	369.21
5	28	232.9
5	29	225.44
5	30	277.48
5	31	256.36
5	32	186.24
5	33	202.92
5	34	282.2
5	35	255.57
5	36	172.29
5	37	238.6
5	38	337.54
5	39	338.69
5	40	191.94
5	41	208.71
5	42	307.56
5	43	255.38
5	44	231.5
5	45	255.68
5	46	240.35
5	47	204.97
5	48	245.8
5	49	379.65
5	50	286.22
5	51	244.13
5	52	237.86
5	53	305.33
5	54	261.56
5	55	200.16
5	56	238.51
5	57	215.43
5	58	345.97
5	59	195.14
5	60	327.65
5	61	273.35
5	62	212.31
5	63	228.8
5	64	323.44
5	65	237.99
5	66	201.97
5	67	223.12
5	68	333.31
5	69	206.03
5	70	203.93
5	71	204.76
5	72	281.69
5	73	274.29
5	74	328.6
5	75	265.44
5	76	280.05
5	77	284.85
5	78	277.65
5	79	307.27
5	80	211.09
5	81	221.6
5	82	232.26
5	83	275.62
5	84	178.31
5	85	278.68
5	86	219.87
5	87	229.37
5	88	291.89
5	89	330.08
5	90	242.41
5	91	163.14
5	92	295.07
5	93	240.82
5	94	290.86
5	95	182.76
5	96	293.27
5	97	263.12
5	98	311.27
5	99	314.16
10	0	347.67
10	1	414.57
10	2	393.04
10	3	465.95
10	4	508.77
10	5	401.23
10	6	382.72
10	7	484.63
10	8	438.25
10	9	385.02
10	10	480.86
10	11	414.95
10	12	370.73
10	13	454.46
10	14	475.09
10	15	438.95
10	16	324.35
10	17	332.57
10	18	477.95
10	19	450.55
10	20	420.03
10	21	442.34
10	22	403.07
10	23	502.8
10	24	463.44
10	25	414.58
10	26	451.41
10	27	420.96
10	28	529.54
10	29	477.14
10	30	337.21
10	31	474.67
10	32	356.75
10	33	355.59
10	34	432.39
10	35	378.49
10	36	476.7
10	37	492.31
10	38	468.51
10	39	379.53
10	40	291.49
10	41	487.43
10	42	327.79
10	43	339.33
10	44	402.91
10	45	415.53
10	46	342.81
10	47	436.02
10	48	399.97
10	49	396.67
10	50	336.57
10	51	372.62
10	52	360.24
10	53	511.83
10	54	469.01
10	55	448.47
10	56	389.01
10	57	467.63
10	58	418.03
10	59	541.95
10	60	425.7
10	61	405.73
10	62	435.93
10	63	544.43
10	64	439.93
10	65	421.61
10	66	418.61
10	67	496.18
10	68	369.39
10	69	491.22
10	70	510.91
10	71	445.32
10	72	350.3
10	73	450.97
10	74	482.86
10	75	375.85
10	76	452.85
10	77	444.68
10	78	401.88
10	79	512.64
10	80	527.07
10	81	440.85
10	82	512.06
10	83	432.9
10	84	415.23
10	85	477.14
10	86	408.4
10	87	446.69
10	88	428
10	89	333.84
10	90	488.01
10	91	408.27
10	92	371.43
10	93	426.5
10	94	462.88
10	95	435.08
10	96	462.17
10	97	472.38
10	98	367.95
10	99	414.81
15	0	614.21
15	1	650.94
15	2	690.44
15	3	555.2
15	4	673.6
15	5	627.58
15	6	640.89
15	7	636.69
15	8	634.95
15	9	687.11
15	10	593.51
15	11	566.38
15	12	587.14
15	13	571.07
15	14	581.79
15	15	643.7
15	16	666.47
15	17	629.11
15	18	611.77
15	19	643.9
15	20	596.94
15	21	588.76
15	22	622.59
15	23	647.62
15	24	684.19
15	25	619.36
15	26	646.54
15	27	560.84
15	28	650.33
15	29	584.27
15	30	619.59
15	31	595.82
15	32	542.21
15	33	654.17
15	34	573.82
15	35	559.94
15	36	692.32
15	37	609.38
15	38	595.59
15	39	717.68
15	40	555.83
15	41	526.34
15	42	607.87
15	43	643.64
15	44	565.55
15	45	600.54
15	46	594.78
15	47	700.53
15	48	714.97
15	49	610.94
15	50	576.33
15	51	605.31
15	52	665.98
15	53	746.07
15	54	534.25
15	55	557.1
15	56	559.32
15	57	637.31
15	58	585.76
15	59	685.13
15	60	669.25
15	61	685.57
15	62	542.32
15	63	563.87
15	64	600.1
15	65	657.11
15	66	625.22
15	67	587.8
15	68	656.36
15	69	552.72
15	70	704.67
15	71	655.37
15	72	547.54
15	73	502.19
15	74	662.25
15	75	551.9
15	76	676.24
15	77	489.74
15	78	621.14
15	79	576.55
15	80	562.01
15	81	650.12
15	82	664.45
15	83	614.5
15	84	544.83
15	85	673.17
15	86	605.38
15	87	611.44
15	88	577.38
15	89	568.74
15	90	566.16
15	91	538.85
15	92	581.77
15	93	589.81
15	94	549.21
15	95	598.55
15	96	488.51
15	97	611.3
15	98	712.24
15	99	707.24
20	0	735.9
20	1	792.77
20	2	774.69
20	3	704.76
20	4	789
20	5	806.15
20	6	775.64
20	7	872.01
20	8	844.09
20	9	706.56
20	10	987.79
20	11	759.36
20	12	798.8
20	13	854.19
20	14	848.88
20	15	881.54
20	16	793.14
20	17	858.94
20	18	898.84
20	19	745.55
20	20	776.64
20	21	868.83
20	22	832.78
20	23	704.55
20	24	811.05
20	25	761.66
20	26	742.99
20	27	837.28
20	28	811.48
20	29	848.94
20	30	747.4
20	31	780.95
20	32	874.87
20	33	846.29
20	34	814.17
20	35	752.49
20	36	826.03
20	37	859.57
20	38	816.66
20	39	705.67
20	40	771.12
20	41	853.85
20	42	744.51
20	43	726.95
20	44	694.29
20	45	699.26
20	46	832.11
20	47	856.44
20	48	725.99
20	49	868.45
20	50	774.9
20	51	758.43
20	52	852.64
20	53	788.6
20	54	889.08
20	55	766.77
20	56	805.14
20	57	772.68
20	58	845.72
20	59	829.37
20	60	983.31
20	61	802.83
20	62	742.41
20	63	714.61
20	64	846.91
20	65	883.22
20	66	722.26
20	67	829.58
20	68	662.22
20	69	796.75
20	70	748.81
20	71	954.14
20	72	849.76
20	73	849.76
20	74	829.27
20	75	761.29
20	76	817.33
20	77	692.91
20	78	717.39
20	79	758.12
20	80	907.09
20	81	686.45
20	82	860.9
20	83	869.76
20	84	817.42
20	85	834.25
20	86	851.71
20	87	836.26
20	88	835.02
20	89	785.33
20	90	746.21
20	91	804.83
20	92	807.72
20	93	864.13
20	94	808.11
20	95	676.96
