5	0	1	424.52
5	1	1	314.11
5	2	1	285.64
5	3	1	201.69
5	4	1	270.49
5	5	1	302.48
5	6	1	554.49
5	7	1	564.37
5	8	1	375.1
5	9	1	355.91
5	10	1	168.26
5	11	1	436.69
5	12	1	504.33
5	13	1	419.01
5	14	1	504.23
5	15	1	406.85
5	16	1	307.77
5	17	1	390.16
5	18	1	246.71
5	19	1	519.3
5	20	1	341.59
5	21	1	236.1
5	22	1	508.24
5	23	1	535.35
5	24	1	507.89
5	25	1	647.29
5	26	1	460.69
5	27	1	334.11
5	28	1	291.39
5	29	1	236.85
10	0	1	1074.95
10	1	1	509.97
10	2	1	683.81
10	3	1	490.95
10	4	1	657.8
10	5	1	735.75
10	6	1	868.4
10	7	1	605.64
10	8	1	1083.02
10	9	1	557.4
10	10	1	1468.03
10	11	1	1211.67
10	12	1	580.64
10	13	1	1260.34
10	14	1	710.26
10	15	1	511.57
10	16	1	1159.37
10	17	1	1091.39
10	18	1	667.97
10	19	1	1244.31
10	20	1	629.57
10	21	1	389.47
10	22	1	935.98
10	23	1	1251.72
10	24	1	742.01
10	25	1	1199.36
10	26	1	733.54
10	27	1	639.86
10	28	1	627.13
10	29	1	678.71
15	0	1	1494.91
15	1	1	1324.4
15	2	1	956.7
15	3	1	1331.54
15	4	1	840.11
15	5	1	1211.51
15	6	1	1469.52
15	7	1	1160.94
15	8	1	1358.94
15	9	1	844.54
15	10	1	861.58
15	11	1	2164.34
15	12	1	823.63
15	13	1	1063.46
15	14	1	748.88
15	15	1	940.83
15	16	1	1631.07
15	17	1	1392.53
15	18	1	1829.89
15	19	1	865.8
15	20	1	920.74
15	21	1	629.91
15	22	1	1949.56
15	23	1	2019.95
15	24	1	701.87
15	25	1	1914.66
15	26	1	954.72
15	27	1	1919.4
15	28	1	1378.05
15	29	1	805.73
20	0	1	797.24
20	1	1	960.02
20	2	1	2500.96
20	3	1	740.2
20	4	1	929.65
20	5	1	988.86
20	6	1	1209.55
20	7	1	1954.67
20	8	1	1312.22
20	9	1	1306.62
20	10	1	2338.47
20	11	1	2542.02
20	12	1	1192.86
20	13	1	1172.64
20	14	1	2293.45
20	15	1	1940.89
20	16	1	1160.12
20	17	1	2241.43
20	18	1	2205.8
20	19	1	1995.01
20	20	1	2647.9
20	21	1	762.26
20	22	1	1304.96
20	23	1	1242.33
20	24	1	993.52
20	25	1	814.92
20	26	1	968.4
20	27	1	868.03
20	28	1	1577.38
20	29	1	1702.09
5	0	2	437.79
5	1	2	339.71
5	2	2	283.5
5	3	2	342.32
5	4	2	577.14
5	5	2	254.04
5	6	2	452.46
5	7	2	483.92
5	8	2	330.16
5	9	2	351.72
5	10	2	239.19
5	11	2	463.2
5	12	2	345.25
5	13	2	278.97
5	14	2	386.87
5	15	2	297.05
5	16	2	529.99
5	17	2	460.48
5	18	2	435.3
5	19	2	273.92
5	20	2	274.41
5	21	2	285.36
5	22	2	373.5
5	23	2	338.01
5	24	2	367.75
5	25	2	373.35
5	26	2	505.21
5	27	2	477.94
5	28	2	251.1
5	29	2	309.68
10	0	2	785.04
10	1	2	544.67
10	2	2	681.32
10	3	2	548.36
10	4	2	533.88
10	5	2	747.13
10	6	2	619
10	7	2	685.47
10	8	2	303.96
10	9	2	1187.58
10	10	2	427.17
10	11	2	544.79
10	12	2	490.74
10	13	2	749.89
10	14	2	897.51
10	15	2	960.42
10	16	2	779.37
10	17	2	813.13
10	18	2	567.6
10	19	2	1022.8
10	20	2	520.75
10	21	2	729.19
10	22	2	374.24
10	23	2	790.41
