5	0	1	172.4	984.932
5	1	1	137.65	843.713
5	2	1	131.49	782.875
5	3	1	121.36	515.828
5	4	1	156.15	668.125
5	5	1	127.98	698.107
5	6	1	194.49	1120.1
5	7	1	203.44	1171.67
5	8	1	157.03	789.876
5	9	1	161.75	1106.29
5	10	1	108.81	401.139
5	11	1	167.13	945.875
5	12	1	187.63	1155.14
5	13	1	166.81	1008.47
5	14	1	211.26	1330.86
5	15	1	219.26	747.751
5	16	1	166.32	688.283
5	17	1	151.31	847.273
5	18	1	120.55	550.191
5	19	1	206.01	1067.87
5	20	1	164.98	692.941
5	21	1	141.25	549.66
5	22	1	179.1	1017.17
5	23	1	197.99	1083.51
5	24	1	200.99	1295.47
5	25	1	217.52	1303.5
5	26	1	173.34	1058.06
5	27	1	136.13	814.521
5	28	1	121.91	627.029
5	29	1	124	509.49
10	0	1	341.73	2138.21
10	1	1	266.67	1344.08
10	2	1	244.8	1541.14
10	3	1	269.58	1277.59
10	4	1	231.59	1368.84
10	5	1	275.14	1381.33
10	6	1	305.53	1620.47
10	7	1	225.06	1380.52
10	8	1	358.9	2519.85
10	9	1	227.78	1142.21
10	10	1	417.3	2971.58
10	11	1	395.44	2793.05
10	12	1	201.83	1173.55
10	13	1	399.44	2858.54
10	14	1	318.2	1344.7
10	15	1	204.57	1253.86
10	16	1	344.97	2351.38
10	17	1	334.49	2175.82
10	18	1	359.75	1509.67
10	19	1	373.79	2437.02
10	20	1	217.17	1240.76
10	21	1	183.59	799.631
10	22	1	305.12	1728.42
10	23	1	403.34	2882.23
10	24	1	270.05	1768.36
10	25	1	392.65	2798.39
10	26	1	248.21	1567.72
10	27	1	215.89	1299.58
10	28	1	235.38	1510.35
10	29	1	294.66	1415.41
15	0	1	414.87	2561.24
15	1	1	391.37	2617.94
15	2	1	424.29	1594.88
15	3	1	423.75	2972.13
15	4	1	295.47	1935.18
15	5	1	350.37	1999.08
15	6	1	401.18	2344.1
15	7	1	341.81	2198.73
15	8	1	414.23	2867.64
15	9	1	266.09	1627.72
15	10	1	281.81	1432.7
15	11	1	564.53	4107.38
15	12	1	258.39	1441.77
15	13	1	329.45	1712.7
15	14	1	284.22	1128.69
15	15	1	305.24	1917.1
15	16	1	435.06	2894.5
15	17	1	427.18	2995.21
15	18	1	546.21	4031.6
15	19	1	328.76	1534.03
15	20	1	356.34	1753.86
15	21	1	287.55	1277.88
15	22	1	563.27	4227.25
15	23	1	561.17	4190.9
15	24	1	255.59	1285.18
15	25	1	550.36	4066.94
15	26	1	349.19	1433.82
15	27	1	509.77	3595.82
15	28	1	445.34	3051.75
15	29	1	358.8	1352.74
20	0	1	275.91	1179.96
20	1	1	361.35	1490.45
20	2	1	627.05	4615.05
20	3	1	259.5	1138.86
20	4	1	297.03	1467.13
20	5	1	315.7	1306.96
20	6	1	464.85	2348.44
20	7	1	521.35	3767.18
20	8	1	362.86	2121.22
20	9	1	380.45	2153.08
20	10	1	597.94	4147.27
20	11	1	617.35	4471.76
20	12	1	356.27	2089.49
20	13	1	366.25	2428.64
20	14	1	625.37	4658.25
20	15	1	554.69	4044.22
20	16	1	322.25	1434.22
20	17	1	601.9	4453.36
20	18	1	627.21	4545.59
20	19	1	523.8	3190.64
20	20	1	608.85	4171.26
20	21	1	246.22	1109.98
20	22	1	375.84	2348.35
20	23	1	364.11	2117.82
20	24	1	369.53	1905.94
20	25	1	284.73	1449.93
20	26	1	343.88	1695.66
20	27	1	290	1544.5
20	28	1	434.42	2389.17
20	29	1	468.35	3305.54
5	0	2	189.84	1195.54
5	1	2	141.93	767.579
5	2	2	123.9	673.674
5	3	2	148.55	809.167
5	4	2	223.61	1479.91
5	5	2	124.33	592.334
5	6	2	171.83	992.252
5	7	2	179.29	961.294
5	8	2	139.1	830.714
5	9	2	158.68	914.793
5	10	2	156.4	708.715
5	11	2	189.39	1215.4
5	12	2	151.57	930.802
5	13	2	139.27	692.508
5	14	2	175.92	891.925
5	15	2	143.19	901.683
5	16	2	203.2	1328.22
5	17	2	186.63	1029.76
5	18	2	182.53	1159.71
5	19	2	151.05	745.783
5	20	2	139.04	799.456
5	21	2	125.67	690.946
5	22	2	155.36	925.385
5	23	2	150.3	894.187
5	24	2	161.03	738.626
5	25	2	157.38	942.63
5	26	2	205.41	1384.9
5	27	2	197.3	1252.38
5	28	2	136.87	704.182
5	29	2	136.2	795.93
10	0	2	279.17	1782.89
10	1	2	246.48	1515.82
10	2	2	257.98	1592.25
10	3	2	215.03	1218.38
10	4	2	266.44	1279.5
10	5	2	285.98	1742.31
10	6	2	233.96	1449.18
10	7	2	281.34	1788.14
10	8	2	160.07	693.182
10	9	2	416.36	2967.42
10	10	2	183.48	700.664
10	11	2	211.04	1295.52
10	12	2	251.44	1035
10	13	2	273.53	1465.53
10	14	2	305.98	1882.78
10	15	2	346.55	2390.65
10	16	2	317.9	1673.5
10	17	2	298.78	1730.86
10	18	2	208.34	1210.93
10	19	2	323.21	1935.12
10	20	2	228.91	1121.03
10	21	2	283.34	1623.99
10	22	2	155.9	615.836
10	23	2	273.55	1686.8
10	24	2	253.35	1460.56
10	25	2	296.7	1999.89
10	26	2	293.62	1743.76
10	27	2	207.14	1228.6
10	28	2	240.79	1456.4
10	29	2	303.41	1979
15	0	2	521.72	3728.21
15	1	2	410.1	2816.61
15	2	2	504.17	3537.64
15	3	2	509.32	3489.73
15	4	2	282.1	1236.75
15	5	2	413.81	2398.82
15	6	2	331.64	1757.37
15	7	2	460.87	3159.15
15	8	2	354.91	2244.33
15	9	2	242.63	1144.35
15	10	2	424.53	2953.41
15	11	2	299.02	1569.21
15	12	2	320.84	1693.46
15	13	2	255.19	1217.37
15	14	2	326.17	2169.59
15	15	2	302.24	1529.56
15	16	2	540.22	3987.38
15	17	2	314.53	1574.73
15	18	2	582.96	4344.98
15	19	2	420.17	2882.39
15	20	2	440.92	2927.75
15	21	2	270.01	1300.42
15	22	2	259.61	1304.14
15	23	2	356.35	2409.75
15	24	2	318.06	1667.36
15	25	2	361.05	2399.32
15	26	2	422.19	2863.18
15	27	2	515.91	3794.55
15	28	2	346.14	1888.43
15	29	2	539.69	3603.98
20	0	2	412.34	2186.2
20	1	2	398.58	2179.4
20	2	2	453.67	2898.01
20	3	2	637.36	4537.08
20	4	2	486.31	2584.41
20	5	2	416.05	2264.17
20	6	2	301.59	1456.49
20	7	2	543.03	3619.3
20	8	2	533.22	3730.6
20	9	2	441.36	2834.36
20	10	2	591.8	4150.25
20	11	2	550.86	3783.22
20	12	2	619.07	4342.74
20	13	2	433.24	2366.94
20	14	2	578.58	4180.3
20	15	2	440.63	2147.51
20	16	2	327.86	1573.95
20	17	2	247.43	1138.38
20	18	2	687.4	5045.17
20	19	2	493.75	2890.41
20	20	2	603.91	4163.28
20	21	2	461.94	2750.17
20	22	2	474.63	3108.69
20	23	2	520.27	3714.33
20	24	2	445.1	2452.95
20	25	2	578.21	4068.84
20	26	2	435.23	2446.71
20	27	2	276.55	1347.23
20	28	2	388.18	2203.46
20	29	2	423	2779
5	0	3	120.21	597.35
5	1	3	173.05	1197.41
5	2	3	158.43	723.209
5	3	3	138.97	622.999
5	4	3	155.25	632.583
5	5	3	154.52	708.752
5	6	3	149.11	1006.54
5	7	3	179.71	944.85
5	8	3	174.14	950.641
5	9	3	110.86	462.874
5	10	3	129.92	598.325
5	11	3	180.45	1105.98
5	12	3	143.36	694.059
5	13	3	179.64	998.207
5	14	3	157.48	937.042
5	15	3	192.24	1130.56
5	16	3	164.2	1025.28
5	17	3	191.67	1329.44
5	18	3	177.39	980.941
5	19	3	169.87	833.792
5	20	3	166.54	1150.82
5	21	3	155.13	793.767
5	22	3	202.7	1318.08
5	23	3	148.94	723.202
5	24	3	193.32	1178.1
5	25	3	191.73	1035.12
5	26	3	154.73	690.372
5	27	3	161.23	776.562
5	28	3	176.99	925.151
5	29	3	211.1	1280.35
10	0	3	251.88	1484.71
10	1	3	230.2	1238.21
10	2	3	257.59	1099.3
10	3	3	255.4	1326.62
10	4	3	283.03	1676.19
10	5	3	238.46	1312.83
10	6	3	329.05	2227.56
10	7	3	226.88	1350.68
10	8	3	268.51	1511.82
10	9	3	269.83	1562.04
10	10	3	273.62	1730.86
10	11	3	215.26	1069.64
10	12	3	292.9	1891.94
10	13	3	336.72	2218.68
10	14	3	362.6	2413.35
10	15	3	267.3	1702.69
10	16	3	258.22	1574.76
10	17	3	243.55	1252.08
10	18	3	227.53	1368.77
10	19	3	236.42	1279.78
10	20	3	311.5	1904.64
10	21	3	339.69	2226.46
10	22	3	254.63	1421.31
10	23	3	254.49	1371.53
10	24	3	254.77	1376.41
10	25	3	305.36	1735.96
10	26	3	338.22	2098.18
10	27	3	287.45	1875.05
10	28	3	341.88	2230.65
10	29	3	261.55	1629.12
15	0	3	326.6	1900.94
15	1	3	465.53	2852.55
15	2	3	400.92	2486.82
15	3	3	484.73	3181.76
15	4	3	367.64	2317.36
15	5	3	345.23	2221.64
15	6	3	396.99	2551.96
15	7	3	383.73	2145.78
15	8	3	326.57	1666.41
15	9	3	432.2	2918.34
15	10	3	382.46	2331.46
15	11	3	449.3	3074.98
15	12	3	483.89	3361.75
15	13	3	428.88	2547.91
15	14	3	472.33	3067.81
15	15	3	368.69	2344.73
15	16	3	394.46	2583.51
15	17	3	487.86	3458.84
15	18	3	340.26	2111.59
15	19	3	227.02	1117.47
15	20	3	505.05	3396.8
15	21	3	409.68	2542.8
