5	0		202.76	1055.78
5	1		192.57	1155.97
5	2		273.66	1826.33
5	3		258.31	1813.67
5	4		355.96	3340.94
5	5		313.54	2198.12
5	6		355.73	2613.05
5	7		327.89	2454.95
5	8		236.73	1435.36
5	9		269.82	2144.24
5	10		328.89	2896.49
5	11		395.49	3419.51
5	12		287.83	1951.33
5	13		229.1	1173.71
5	14		268.92	1988.63
5	15		291.56	2199.73
5	16		251.38	1513.58
5	17		376.86	3300.41
5	18		375.14	2554.39
5	19		312.13	2166.24
5	20		317.5	3061.12
5	21		209.6	1442.54
5	22		330.44	2079.01
5	23		374.27	3106.72
5	24		369.69	3376.64
5	25		280.78	1731.95
5	26		274.87	1710.18
5	27		386.94	3089.25
5	28		250.54	1449.14
5	29		245.62	1485.32
5	30		206.37	1221
5	31		252.71	1404.16
5	32		348.21	3326.83
5	33		267.68	2112.33
5	34		335.67	2709.55
5	35		319.7	2472.78
5	36		159.75	913.583
5	37		217.61	1237.34
5	38		500.35	4143.39
5	39		351.91	2905.61
5	40		199.98	1264.8
5	41		244.44	1644.65
5	42		402.78	3223.53
5	43		200.92	1099.55
5	44		224.39	1321.74
5	45		258.59	1450.87
5	46		235.17	1504.6
5	47		324.95	2923.16
5	48		270.65	1743.6
5	49		438.68	4120.31
5	50		364.47	2704.91
5	51		235.92	1444.97
5	52		293.45	2213.7
5	53		337.53	2369.25
5	54		327.08	3076.34
5	55		230.25	1843.03
5	56		295.18	2140.36
5	57		230.05	1408.94
5	58		327.53	2319.12
5	59		259.29	1911.06
5	60		394.17	3206.7
5	61		291.08	2314.95
5	62		325.13	2716.26
5	63		247.28	1694.39
5	64		489.73	4837.41
5	65		326.05	2584.95
5	66		234.22	1556.38
5	67		316.96	2689.61
5	68		377.77	3270.24
5	69		356.43	3357.56
5	70		337.12	2903.97
5	71		311.37	2867.57
5	72		308.94	2550.73
5	73		391.39	3048.98
5	74		284.91	1908.14
5	75		217.48	1359.11
5	76		395.62	3667.92
5	77		244.44	1485.41
5	78		346.27	3047.41
5	79		329.38	2112.16
5	80		345.12	3010.54
5	81		239.55	1574.58
5	82		246.38	1441.24
5	83		349.53	2766.81
5	84		193.83	1036.44
5	85		322.54	2174.62
5	86		236.49	1560.77
5	87		257.9	1423.11
5	88		343.34	2731.35
5	89		302.81	1775.2
5	90		279.12	1770.39
5	91		174.11	1015.83
5	92		329.76	2542.27
5	93		236.19	1500.04
5	94		339.61	2505.87
5	95		213.14	1503.19
5	96		329.45	2491.5
5	97		290.51	1859.47
5	98		394.33	3333.69
5	99		284.18	1555.09
10	0		400.9	2734.88
10	1		449.8	3116.29
10	2		449.16	2924.4
10	3		553.78	3789.07
10	4		516.92	2933.03
10	5		489.62	3872.74
10	6		413.65	2501.19
10	7		514.79	3536.3
10	8		497.66	3507.81
10	9		453.82	3045.09
10	10		520.17	3706.39
10	11		481.22	3099.19
10	12		389.32	2566.16
10	13		493.73	3548.09
10	14		484.73	3092.83
10	15		538.68	4011.08
10	16		362.76	2420.68
10	17		376.72	2403.02
10	18		476.98	3347.1
10	19		449.81	2763.7
10	20		387.89	2404.39
10	21		554.43	4190.61
10	22		462.75	2912.15
10	23		523.1	3191.22
10	24		509.32	3342.59
10	25		502.8	3693.99
10	26		493.74	3264.35
10	27		478.27	3393
10	28		566.84	3989.25
10	29		569.13	4467.9
10	30		396.12	2551.67
10	31		534	3883.77
10	32		409.84	2352.8
10	33		418.97	2949.5
10	34		417.23	2658.39
10	35		469.16	3278.28
10	36		513.29	3820.93
10	37		575.36	4025.39
10	38		545.48	3919.88
10	39		414.66	2815.76
10	40		339.81	1949.42
10	41		489.81	3013.49
10	42		343.48	2159.49
10	43		354.91	2166.84
10	44		448.59	3204.34
10	45		486.93	3445.9
10	46		338.66	2154.36
10	47		501.66	3461.08
10	48		505.54	3531.94
10	49		417.57	2646.49
10	50		378.6	2329.29
10	51		445.05	2805.63
10	52		418.73	2540.38
10	53		553.56	3806.57
10	54		458.54	3034.06
10	55		467.84	3247.1
10	56		431.02	2789.07
10	57		494.23	3140.94
10	58		473.04	2999.15
10	59		545.84	3806.01
10	60		466.07	2940.99
10	61		422.68	2779.22
10	62		387.81	2256.67
10	63		605.13	4461.95
10	64		452.76	2952.99
10	65		506.1	3596.56
10	66		434.62	2542.72
10	67		611.89	4508.51
10	68		468.83	3468.09
10	69		537.31	4069.35
10	70		553.92	4105.45
10	71		596.09	4675.57
10	72		388.33	2444.42
10	73		446.28	2970.09
10	74		615.38	4687.76
10	75		351.26	2011.53
10	76		538.22	3592.27
10	77		535.05	3517.6
10	78		401.25	2600.57
10	79		589.84	4116.34
10	80		640.5	4926.76
10	81		524.46	3972.84
10	82		601.02	4524.59
10	83		538.94	3917.95
10	84		568.05	4397.32
10	85		545.28	3736.43
10	86		516.66	3462.41
10	87		423.95	2873.67
10	88		406.3	2542.11
10	89		413.16	2742.85
10	90		623.23	4795.24
10	91		465.09	3036.3
10	92		425.09	2717.04
10	93		529.75	3751.47
10	94		556.99	4244.1
10	95		498.39	3543.74
10	96		501.33	3437.02
10	97		519.42	3324.25
10	98		406.87	2561.83
10	99		537.34	3691.17
15	0		685.12	4915.74
15	1		681.92	4586.32
15	2		803.91	5910.62
15	3		548.42	3675.3
15	4		778.9	5556.17
15	5		648.61	4216.09
15	6		715.96	4654.29
15	7		698.01	4650.95
15	8		662.75	4412.72
15	9		830.5	5975.11
15	10		617.71	4023.23
15	11		629.38	3675.51
15	12		642.78	4468.13
15	13		637.54	4249.86
15	14		568.85	3480.44
15	15		710.58	4581.42
15	16		741.14	5241.44
15	17		662.94	4230.73
15	18		663.85	4137.38
15	19		650.07	4303.15
15	20		666.05	4633.56
15	21		711.3	5288.04
15	22		635.94	4195.8
15	23		708.47	4816.56
15	24		770.38	5763.21
15	25		681.35	4412.29
15	26		753.85	5751.06
15	27		698.64	5221.23
15	28		620.48	4192.24
15	29		652.06	4492.14
15	30		684.17	5005.55
15	31		575.42	3781.09
15	32		587.74	3994.5
15	33		669.35	4390.46
15	34		591.08	3707.06
15	35		560.27	3453.18
15	36		661.04	4314.78
15	37		689.09	4669.76
15	38		681.35	4885.69
15	39		847.96	6115.75
15	40		645.8	4598.29
15	41		586.05	3979.13
15	42		661.7	4599.77
15	43		708.72	4550.19
15	44		597.03	3804.78
15	45		710.04	5211.7
15	46		628.35	4306.18
15	47		686.11	4617.75
15	48		824.92	5911.21
15	49		806.25	6161.72
15	50		721.76	5334.79
15	51		615.82	3791.95
15	52		809.55	6104.25
15	53		793.67	6131.6
15	54		538.07	3624.05
15	55		637.44	4691.8
15	56		536.25	3482.61
15	57		707.84	5262.7
15	58		660.11	4440.26
15	59		724.63	4970.11
15	60		766.32	5418.85
15	61		759.01	5552.56
15	62		618.83	4629.6
15	63		606.78	4127.7
15	64		724.69	5555.93
15	65		650.66	4438.14
15	66		691.33	4742.03
15	67		626.69	4299.14
15	68		626.67	4285.36
15	69		593.98	3911.44
15	70		755.11	5000.63
15	71		703.23	5028.32
15	72		640.17	4201.91
15	73		585.6	3926.79
15	74		641.94	4136.48
15	75		638.27	4380
