5	0	1	174.46	950.074
5	1	1	140.32	829.476
5	2	1	139.22	875.836
5	3	1	122.83	512.664
5	4	1	159.64	705.583
5	5	1	137.24	853.688
5	6	1	201.27	1149.98
5	7	1	223.33	1440.17
5	8	1	166.08	953.376
5	9	1	154.07	989.088
5	10	1	127.11	646.532
5	11	1	171.43	988.493
5	12	1	200.04	1322.95
5	13	1	167.18	1020.46
5	14	1	213.33	1387.33
5	15	1	217.38	751.34
5	16	1	176.48	769.806
5	17	1	152.47	842.211
5	18	1	130.16	633.373
5	19	1	216.76	1200.47
5	20	1	179.17	958.869
5	21	1	153.62	646.884
5	22	1	199.66	1283.42
5	23	1	205.14	1164.08
5	24	1	217.75	1543.81
5	25	1	220.01	1332.92
5	26	1	183.59	1202.4
5	27	1	146.04	855.15
5	28	1	139.31	847.734
5	29	1	131.18	610.107
10	0	1	363.33	2321.24
10	1	1	243.32	1228.57
10	2	1	258.2	1637.68
10	3	1	222.32	1014.53
10	4	1	243.44	1417.88
10	5	1	294.43	1454.31
10	6	1	327.71	1753.55
10	7	1	225.23	1409.7
10	8	1	369.02	2567.44
10	9	1	244.52	1274.4
10	10	1	448.06	3297.94
10	11	1	411.02	2923.53
10	12	1	206.49	1178.47
10	13	1	416.45	2971.29
10	14	1	256.85	967.941
10	15	1	211.53	1307.56
10	16	1	374.23	2637.97
10	17	1	354.3	2314.86
10	18	1	325.38	1058.82
10	19	1	391.06	2509
10	20	1	229.38	1303.24
10	21	1	194.72	799.854
10	22	1	318.46	1839.19
10	23	1	423.51	3072.66
10	24	1	288.23	1960.91
10	25	1	417.68	3050.07
10	26	1	256.54	1543.66
10	27	1	226.76	1359.79
10	28	1	245.06	1553.49
10	29	1	297.52	1602.02
15	0	1	465.96	2860.78
15	1	1	420.6	2792.09
15	2	1	244.53	953.901
15	3	1	452.42	3264.97
15	4	1	319.8	1995.71
15	5	1	377.12	2183.6
15	6	1	436.64	2599.31
15	7	1	363.92	2389.04
15	8	1	433.57	3019.79
15	9	1	276.83	1682.99
15	10	1	302.78	1542.11
15	11	1	618.01	4540.31
15	12	1	294.44	1650.54
15	13	1	368.23	1927.11
15	14	1	248.98	818.026
15	15	1	333.19	2062.05
15	16	1	474.69	3233.62
15	17	1	468.38	3249.68
15	18	1	582.91	4372.94
15	19	1	306.46	1467.66
15	20	1	332.54	1589.95
15	21	1	257.62	1155.43
15	22	1	594.9	4477.26
15	23	1	618.15	4808.23
15	24	1	275.39	1460.23
15	25	1	583.06	4261.08
15	26	1	301.36	995.388
15	27	1	539.59	3824.13
15	28	1	470.55	3273.28
15	29	1	223.58	866.707
20	0	1	322.97	1431.33
20	1	1	251.13	1030.48
20	2	1	675.08	4941.57
20	3	1	263.72	1193.97
20	4	1	323.02	1670.06
20	5	1	245.49	989.156
