20	39	1238.39
20	40	1215.26
20	41	12298.5
20	42	1325.85
20	43	1334.48
20	44	4376.43
20	45	1366.42
20	46	1844.16
20	47	6630.3
20	48	1329.02
20	49	4871.23
20	50	2527.61
20	51	81175.2
20	52	1624.83
20	53	3211.18
20	54	2934.56
20	55	11095.4
20	56	7706.12
20	57	2494.83
20	58	3186.83
20	59	1895.92
20	60	11643
20	61	1349.73
20	62	1187.31
20	63	1363.09
20	64	2923.64
20	65	1428.95
20	66	1141.23
20	67	6702.49
20	68	1566.53
20	69	3367.77
20	70	2506.59
20	71	1513.79
20	72	2723.93
20	73	4479.82
20	74	1817.74
20	75	3458.67
20	76	2602.18
20	77	905.57
20	78	1080.64
20	79	3969.91
20	80	3750.33
20	81	1334.09
20	82	1533.69
20	83	2036.59
20	84	2112.18
20	85	30224.1
20	86	2054.59
20	87	18590.2
20	88	2246.32
20	89	2665.19
20	90	1121.25
20	91	1653.58
20	92	1743.04
20	93	4808.56
20	94	3995.51
20	95	2237.25
20	96	5474.35
20	97	8886.48
20	98	26550.6
20	99	5216.08
