5	0	1	179.87	1077.88
5	1	1	142.89	969.577
5	2	1	141.23	881.197
5	3	1	116.59	404.706
5	4	1	156.1	581.876
5	5	1	127.89	786.282
5	6	1	208.88	1332.22
5	7	1	227.31	1437.5
5	8	1	168.34	944.483
5	9	1	170.69	1080.41
5	10	1	103.49	369.319
5	11	1	172.99	1094.36
5	12	1	205.29	1345.66
5	13	1	171.63	1187.67
5	14	1	211.82	1454.48
5	15	1	150.31	451.468
5	16	1	162.91	682.39
5	17	1	155.73	972.488
5	18	1	120.07	579.526
5	19	1	216.9	1104.32
5	20	1	170.28	823.255
5	21	1	137.21	528.876
5	22	1	195.96	1350.66
5	23	1	207.93	1323.61
5	24	1	219.67	1465.63
5	25	1	226.44	1517.36
5	26	1	191.24	1194.81
5	27	1	145.82	849.31
5	28	1	121.98	662.609
5	29	1	130.32	641.917
10	0	1	386.41	2669.79
10	1	1	249.64	1173.96
10	2	1	270.12	1946.42
10	3	1	209.98	902.674
10	4	1	246.15	1583.44
10	5	1	271.95	1388.01
10	6	1	312.77	1755.06
10	7	1	242.77	1631.19
10	8	1	406.26	3091.94
10	9	1	234.39	1203.73
10	10	1	466.1	3692.92
10	11	1	483.97	3842.33
10	12	1	210.58	1323.56
10	13	1	441.99	3354.76
10	14	1	215.6	744.275
10	15	1	208.23	1367.1
10	16	1	378.29	2833.14
10	17	1	397.59	2846.4
10	18	1	209.34	733.183
10	19	1	426.14	3082.79
10	20	1	227.7	1403.88
10	21	1	194.09	767.816
10	22	1	335.45	2141.07
10	23	1	442.47	3347.08
10	24	1	284.47	2050.87
10	25	1	422.27	3264.96
10	26	1	283.33	1815.24
10	27	1	229.27	1491.05
10	28	1	258.87	1737.68
10	29	1	284.03	1443.24
15	0	1	472.22	3220.28
15	1	1	492.57	3675.39
15	2	1	206.05	743.427
15	3	1	456.13	3537.21
15	4	1	310.05	2195.51
15	5	1	373.12	2296.27
15	6	1	434.95	2756.29
15	7	1	402.16	2961.48
15	8	1	455.37	3416.21
15	9	1	278.19	1827.42
15	10	1	277.79	1454.08
15	11	1	611.54	4372.5
15	12	1	282.02	1757.04
15	13	1	349.04	1957.37
15	14	1	161.44	555.423
15	15	1	332.78	2283.53
15	16	1	509.51	3775.01
15	17	1	516.98	3927.36
15	18	1	613.99	4873.03
15	19	1	281.1	1401.83
15	20	1	297.61	1443.33
15	21	1	252.2	1153.56
15	22	1	673	5529.81
15	23	1	620.07	5043.54
15	24	1	275.85	1480.92
15	25	1	648.6	5115.56
15	26	1	196.37	692.449
15	27	1	624.73	5015.44
15	28	1	554.7	4287.52
15	29	1	195.78	712.925
20	0	1	265.4	1132.16
20	1	1	220.03	875.727
20	2	1	758.15	6252.95
20	3	1	219.54	899.246
20	4	1	265.58	1374.04
20	5	1	209.1	817.946
20	6	1	337.28	1598.04
20	7	1	587.33	4697.72
20	8	1	384.64	2389.78
20	9	1	412.52	2500.05
20	10	1	781.86	6174.66
20	11	1	750.42	6132.97
20	12	1	409.2	2645.76
20	13	1	390.62	2848.88
20	14	1	737.82	5957.16
20	15	1	620.73	4791.68
20	16	1	308.52	1328.04
20	17	1	699.74	5675.62
20	18	1	775.59	6227.86
20	19	1	657.61	4454.45
20	20	1	739.48	5474.19
20	21	1	222.12	963.768
20	22	1	450.54	3114.76
20	23	1	404.92	2394.93
20	24	1	251.28	1190.93
20	25	1	281.16	1467.05
20	26	1	290.97	1458.65
20	27	1	310.54	1769.95
20	28	1	436.4	2506.14
20	29	1	514.44	3993.46
5	0	2	210.67	1357.11
5	1	2	178.65	1063.64
5	2	2	146.43	873.317
5	3	2	159.52	904.668
5	4	2	253.82	1745.5
5	5	2	143.42	718.885
5	6	2	216.72	1381.52
5	7	2	208.48	1177.71
5	8	2	141.53	840.71
5	9	2	183.21	1101.37
5	10	2	150.38	589.713
5	11	2	224.33	1575.85
5	12	2	175.4	1147.01
5	13	2	166.23	862.934
5	14	2	183.9	923.666
5	15	2	146.63	845.602
5	16	2	223.88	1690.24
5	17	2	197.14	1166.16
5	18	2	210.11	1454.18
5	19	2	173.67	794.487
5	20	2	160.82	992.911
5	21	2	148.11	893.01
5	22	2	173.6	1201.86
5	23	2	156.24	926.987
5	24	2	161.65	780.993
5	25	2	170.21	1048.86
5	26	2	220.47	1505.06
5	27	2	220.13	1439.26
5	28	2	139.83	656.599
5	29	2	154.94	954.917
10	0	2	337.64	2435.64
10	1	2	284.85	1921.19
10	2	2	349.43	2287.79
10	3	2	248.57	1547.14
10	4	2	258.98	1110.74
10	5	2	379.9	2514.43
10	6	2	279.09	1853.08
10	7	2	319.6	2180.98
10	8	2	200.72	883.576
10	9	2	486.43	3804.76
10	10	2	156.69	605.116
10	11	2	231.51	1498.4
10	12	2	261.89	1076.95
10	13	2	302.35	1790.66
10	14	2	348.21	2375.67
10	15	2	435.88	3234.68
10	16	2	308.73	1632.85
10	17	2	325.61	1977.38
10	18	2	249.77	1639.31
10	19	2	359.31	2113.74
10	20	2	264.77	1221.9
10	21	2	305.45	1918.68
10	22	2	164.69	631.371
10	23	2	320.13	2168.49
10	24	2	319.3	2061.98
10	25	2	351.06	2493.31
10	26	2	375.44	2364.03
10	27	2	261.83	1670.59
10	28	2	252.04	1582.77
10	29	2	370.46	2620
15	0	2	737.72	5837.22
15	1	2	483.74	3517.24
15	2	2	571.04	3873.84
15	3	2	681.32	5391.16
15	4	2	269.12	1268.83
15	5	2	471.94	3073.8
15	6	2	405.79	2289.96
15	7	2	581.43	4361.81
15	8	2	472.77	3330.77
15	9	2	266.69	1317.99
15	10	2	507.79	3826.83
15	11	2	357.82	2092.89
15	12	2	363.26	2037.58
15	13	2	309.54	1619.92
15	14	2	390.92	2689.83
15	15	2	329.13	1829.76
15	16	2	624.1	5006.51
15	17	2	352.25	1794
15	18	2	707.75	5604.14
15	19	2	512.7	3907.65
15	20	2	527.93	3807.27
15	21	2	291.69	1476.85
15	22	2	290.1	1461.67
15	23	2	430.84	3042.96
15	24	2	351.83	1948.9
15	25	2	429.23	2803.32
