5	0	1	178.13
5	1	1	138.74
5	2	1	132.32
5	3	1	100.68
5	4	1	143.4
5	5	1	124.25
5	6	1	204.72
5	7	1	218.72
5	8	1	152.56
5	9	1	158.39
5	10	1	98.49
5	11	1	169.32
5	12	1	208.31
5	13	1	164.05
5	14	1	203.91
5	15	1	147.28
5	16	1	157.35
5	17	1	151.31
5	18	1	116.21
5	19	1	218.27
5	20	1	158.04
5	21	1	131.44
5	22	1	188.44
5	23	1	205.69
5	24	1	194.31
5	25	1	224.68
5	26	1	195.88
5	27	1	137
5	28	1	117.25
5	29	1	115.88
10	0	1	394.65
10	1	1	205.05
10	2	1	258.05
10	3	1	184.43
10	4	1	234.15
10	5	1	264.7
10	6	1	303.41
10	7	1	236.01
10	8	1	398.99
10	9	1	220.38
10	10	1	457.29
10	11	1	470.05
10	12	1	201.08
10	13	1	461.18
10	14	1	205.12
10	15	1	198.26
10	16	1	377.37
10	17	1	376.3
10	18	1	185.35
10	19	1	416.31
10	20	1	218.3
10	21	1	153.78
10	22	1	331.57
10	23	1	450.65
10	24	1	278.37
10	25	1	420.81
10	26	1	273.12
10	27	1	224.74
10	28	1	238.63
10	29	1	257.2
15	0	1	458.04
15	1	1	462.03
15	2	1	190.68
15	3	1	445
15	4	1	296.37
15	5	1	360.15
15	6	1	415.39
15	7	1	403.88
15	8	1	444.28
15	9	1	269.59
15	10	1	265.79
15	11	1	730.07
15	12	1	264.36
15	13	1	329.97
15	14	1	144.87
15	15	1	310.13
15	16	1	484.19
15	17	1	475.79
15	18	1	620.2
15	19	1	265.14
15	20	1	286.4
15	21	1	192.18
15	22	1	640.8
15	23	1	617.48
15	24	1	233.82
15	25	1	630.81
15	26	1	180.68
15	27	1	600.04
15	28	1	536.11
15	29	1	181.04
20	0	1	214.98
20	1	1	201.26
20	2	1	743.35
20	3	1	191.56
20	4	1	248.7
20	5	1	187.68
20	6	1	316.57
20	7	1	567.21
20	8	1	369.34
20	9	1	381.82
20	10	1	810.39
20	11	1	732.23
20	12	1	376.64
20	13	1	381.26
20	14	1	731.42
20	15	1	602.67
20	16	1	250.56
20	17	1	659.33
20	18	1	769.36
20	19	1	607.55
20	20	1	731.86
20	21	1	205.94
20	22	1	416.75
20	23	1	360.69
20	24	1	231.44
20	25	1	248.45
20	26	1	269.9
20	27	1	277.38
20	28	1	422.34
20	29	1	490.55
5	0	2	190.4
5	1	2	153.34
5	2	2	131.92
5	3	2	166
5	4	2	284.27
5	5	2	124.27
5	6	2	227.79
5	7	2	184.26
5	8	2	129.74
5	9	2	182.2
5	10	2	134.85
5	11	2	235.61
5	12	2	152.42
5	13	2	148.38
5	14	2	182.08
5	15	2	132.35
5	16	2	210.83
5	17	2	212.23
5	18	2	197.64
5	19	2	135.56
5	20	2	184.39
5	21	2	146.88
5	22	2	176.69
5	23	2	148.47
5	24	2	159.34
5	25	2	166.36
5	26	2	238.68
5	27	2	226.78
5	28	2	119.29
5	29	2	144.28
10	0	2	361.49
10	1	2	285.54
10	2	2	352.98
10	3	2	242.79
10	4	2	203.09
10	5	2	356.79
10	6	2	260.26
10	7	2	354.57
10	8	2	131.93
10	9	2	489.11
10	10	2	128.59
10	11	2	218.08
10	12	2	212.19
10	13	2	283.1
10	14	2	335.55
10	15	2	410.68
10	16	2	299.06
10	17	2	334.27
10	18	2	223.43
10	19	2	392.67
10	20	2	207.83
10	21	2	314.67
10	22	2	124.78
10	23	2	316.69
10	24	2	303.26
10	25	2	319.66
10	26	2	338.3
10	27	2	255.2
10	28	2	249.89
10	29	2	341.56
15	0	2	720.48
15	1	2	492.33
15	2	2	615.74
15	3	2	683.03
15	4	2	218.69
15	5	2	456.2
15	6	2	341.99
15	7	2	601.84
15	8	2	482.88
15	9	2	179.57
15	10	2	518.32
15	11	2	280.31
15	12	2	310.53
15	13	2	178.56
15	14	2	349.64
15	15	2	261.44
15	16	2	641.75
15	17	2	272.27
15	18	2	791.35
15	19	2	498.95
15	20	2	512.36
15	21	2	233.83
15	22	2	216.25
15	23	2	427.14
15	24	2	297.55
15	25	2	441.05
15	26	2	464.34
15	27	2	712.63
15	28	2	368.81
15	29	2	759.75
20	0	2	385.92
20	1	2	429.82
20	2	2	647.25
20	3	2	899.83
20	4	2	384.88
20	5	2	414.92
20	6	2	239.27
20	7	2	641.85
20	8	2	615.54
20	9	2	594.54
20	10	2	733.13
20	11	2	646.02
20	12	2	809.65
20	13	2	421.59
20	14	2	761.86
20	15	2	278.38
20	16	2	276.12
20	17	2	191.51
20	18	2	904.26
20	19	2	550.81
20	20	2	868.93
20	21	2	539.43
20	22	2	590.12
20	23	2	626.29
20	24	2	460.28
20	25	2	779.49
20	26	2	458.28
20	27	2	236.35
20	28	2	431.69
20	29	2	481.62
5	0	3	107.17
5	1	3	213.18
5	2	3	140.9
5	3	3	113.29
5	4	3	129.43
5	5	3	126.01
5	6	3	127.46
5	7	3	137.94
5	8	3	176.67
5	9	3	93.23
5	10	3	120.01
5	11	3	308.88
5	12	3	114.98
5	13	3	203.93
5	14	3	134.25
5	15	3	227.73
5	16	3	185.34
5	17	3	274.12
5	18	3	152.78
5	19	3	139.07
5	20	3	172
5	21	3	151.58
5	22	3	343.49
5	23	3	147.42
5	24	3	254.03
5	25	3	210.66
5	26	3	144.68
5	27	3	150.04
5	28	3	213.31
5	29	3	281.5
10	0	3	270.24
10	1	3	229.49
10	2	3	176.75
10	3	3	249.8
10	4	3	366.92
10	5	3	293.49
10	6	3	450.18
10	7	3	247.05
10	8	3	321.66
10	9	3	281.64
10	10	3	343.05
10	11	3	182.24
10	12	3	357.7
10	13	3	451.39
10	14	3	467.19
10	15	3	337.12
10	16	3	362.8
10	17	3	232.06
10	18	3	311.04
10	19	3	204.46
10	20	3	392.18
10	21	3	499.14
10	22	3	323.99
10	23	3	257.84
10	24	3	183.94
10	25	3	305.99
10	26	3	431.81
10	27	3	434.94
10	28	3	390.7
10	29	3	324.2
15	0	3	381.95
15	1	3	549.58
15	2	3	529.45
15	3	3	724.3
