5	0	1	588.65
5	1	1	408.58
5	2	1	357.63
5	3	1	138.99
5	4	1	290.86
5	5	1	361.92
5	6	1	672.22
5	7	1	732.14
5	8	1	445.78
5	9	1	462.17
5	10	1	159.25
5	11	1	525.49
5	12	1	692.66
5	13	1	454.04
5	14	1	546.2
5	15	1	179.64
5	16	1	354.11
5	17	1	487.45
5	18	1	287.04
5	19	1	722.33
5	20	1	387.32
5	21	1	243.65
5	22	1	633.34
5	23	1	685.69
5	24	1	541.27
5	25	1	777.89
5	26	1	615.66
5	27	1	413.93
5	28	1	301.85
5	29	1	259.84
10	0	1	1399.28
10	1	1	531.67
10	2	1	821.24
10	3	1	427.1
10	4	1	749.57
10	5	1	783.23
10	6	1	925.13
10	7	1	739.92
10	8	1	1386.71
10	9	1	697.35
10	10	1	1670.04
10	11	1	1637.2
10	12	1	625.28
10	13	1	1604.84
10	14	1	366.71
10	15	1	522.71
10	16	1	1290.61
10	17	1	1356.38
10	18	1	308
10	19	1	1526.56
10	20	1	686.4
10	21	1	334.24
10	22	1	1133.57
10	23	1	1558.4
10	24	1	815.84
10	25	1	1326.77
10	26	1	877.71
10	27	1	672.85
10	28	1	740.19
10	29	1	779.91
15	0	1	1799.74
15	1	1	1616.88
15	2	1	359.43
15	3	1	1475.06
15	4	1	877.55
15	5	1	1356.14
15	6	1	1622.26
15	7	1	1455.23
15	8	1	1504.67
15	9	1	891.19
15	10	1	834.17
15	11	1	2880.62
15	12	1	895.97
15	13	1	1106.96
15	14	1	263.07
15	15	1	1040.54
15	16	1	1857.13
15	17	1	1662.38
15	18	1	2267.49
15	19	1	800.92
15	20	1	879.6
15	21	1	521.45
15	22	1	2459.2
15	23	1	2184.63
15	24	1	727.77
15	25	1	2310.7
15	26	1	342.12
15	27	1	2308.89
15	28	1	1837.08
15	29	1	352.19
20	0	1	607.5
20	1	1	486.42
20	2	1	3174.52
20	3	1	498.75
20	4	1	785.24
20	5	1	420.83
20	6	1	988.13
20	7	1	2159.26
20	8	1	1387.37
20	9	1	1490.52
20	10	1	3268.21
20	11	1	3008.3
20	12	1	1464.66
20	13	1	1205.89
20	14	1	2798.54
20	15	1	2452.37
20	16	1	643.46
20	17	1	2532.13
20	18	1	2908.44
20	19	1	2502.48
20	20	1	3099.26
20	21	1	525.17
20	22	1	1602.67
20	23	1	1404.03
20	24	1	694.42
20	25	1	832.78
20	26	1	841.44
20	27	1	1030.85
20	28	1	1597.77
20	29	1	1799.89
5	0	2	500.39
5	1	2	529.67
5	2	2	418.81
5	3	2	505.45
5	4	2	959.6
5	5	2	360.39
5	6	2	746.66
5	7	2	657.42
5	8	2	354.17
5	9	2	579.2
5	10	2	302.09
5	11	2	698.85
5	12	2	430.6
5	13	2	443.06
5	14	2	550.54
5	15	2	397.49
5	16	2	642.4
5	17	2	710.56
5	18	2	534.17
5	19	2	364.92
5	20	2	543.44
5	21	2	473.58
5	22	2	570.27
5	23	2	378.8
5	24	2	395.45
5	25	2	452.93
5	26	2	843.92
5	27	2	698.45
5	28	2	320.83
5	29	2	418.95
10	0	2	1160.12
10	1	2	839.12
10	2	2	1165.17
10	3	2	810.94
10	4	2	478.09
10	5	2	1166.09
10	6	2	813.62
10	7	2	1098.11
10	8	2	366.25
10	9	2	1723.4
10	10	2	233.08
10	11	2	601.75
10	12	2	451.7
10	13	2	987.96
10	14	2	1174.58
10	15	2	1373.48
10	16	2	939.73
10	17	2	1066.69
10	18	2	713.41
10	19	2	1473.39
10	20	2	603.7
10	21	2	1040.23
10	22	2	223.79
10	23	2	1125.65
10	24	2	1003.73
10	25	2	980.26
10	26	2	1120.44
10	27	2	817.75
10	28	2	811.08
10	29	2	1113.17
15	0	2	2708.34
15	1	2	1687.02
15	2	2	2304.22
15	3	2	2523.2
15	4	2	684.63
15	5	2	1682.79
15	6	2	1214.61
15	7	2	2127.51
15	8	2	1633.58
15	9	2	482.07
15	10	2	1781.44
15	11	2	961.29
15	12	2	1039.63
15	13	2	492.71
15	14	2	1150.88
15	15	2	873.77
15	16	2	2359.54
15	17	2	887.62
15	18	2	2926.3
15	19	2	1781.52
15	20	2	1946.57
15	21	2	677.15
15	22	2	725.41
15	23	2	1472.73
15	24	2	1005.06
15	25	2	1448.58
15	26	2	1628.87
15	27	2	2565.74
15	28	2	1187.65
15	29	2	2799.16
20	0	2	1538.78
20	1	2	1715.07
20	2	2	2444.89
20	3	2	3464.65
20	4	2	1488.19
20	5	2	1627.06
20	6	2	745.75
20	7	2	2631.26
20	8	2	2364.65
20	9	2	2277.04
20	10	2	2787.1
20	11	2	2346.45
20	12	2	3259.76
20	13	2	1662.49
20	14	2	2720.66
20	15	2	830.42
20	16	2	858.91
20	17	2	556.58
20	18	2	3822.36
20	19	2	2186.58
20	20	2	3364.38
20	21	2	2090.67
20	22	2	2275.82
20	23	2	2418.01
20	24	2	1865.25
20	25	2	3099.45
20	26	2	1771.53
20	27	2	790.72
20	28	2	1707.44
20	29	2	1696.24
5	0	3	254.29
5	1	3	608.91
5	2	3	370.76
5	3	3	289.87
5	4	3	228.61
5	5	3	230.38
5	6	3	317.03
5	7	3	217.36
5	8	3	595.69
5	9	3	172.43
5	10	3	323.25
5	11	3	882.38
5	12	3	363.84
5	13	3	694.52
5	14	3	429.73
5	15	3	746.87
5	16	3	604.99
5	17	3	853.28
5	18	3	398.75
5	19	3	350.18
5	20	3	564.33
5	21	3	491.07
5	22	3	1089.39
5	23	3	455.34
5	24	3	784.86
5	25	3	774.02
5	26	3	403.22
5	27	3	480.95
5	28	3	654.57
5	29	3	931.9
10	0	3	893.83
10	1	3	759.27
10	2	3	351.59
10	3	3	835.92
10	4	3	1313.68
10	5	3	1067.07
10	6	3	1509.83
10	7	3	767.2
10	8	3	1092.51
10	9	3	991.22
10	10	3	1015.85
10	11	3	551.02
10	12	3	1068.26
10	13	3	1557.25
10	14	3	1596.78
10	15	3	1152.63
10	16	3	1141.58
10	17	3	798.02
10	18	3	1001.83
10	19	3	645.04
10	20	3	1466.71
10	21	3	1731.98
10	22	3	1154.33
10	23	3	891.03
