5	0	259.92
5	1	257
5	2	339.61
5	3	320
5	4	370.05
5	5	493.84
5	6	467
5	7	511.69
5	8	238
5	9	346
5	10	154
5	11	679
5	12	524
5	13	295
5	14	354
5	15	400.64
5	16	562
5	17	324
5	18	627.02
5	19	365
5	20	338.01
5	21	334.37
5	22	599.56
5	23	606
5	24	346.91
5	25	346
5	26	550
5	27	796
5	28	219.04
5	29	348
5	30	252
5	31	508
5	32	397
5	33	346.7
5	34	506
5	35	467.98
5	36	123
5	37	207
5	38	1073.31
5	39	372
5	40	332
5	41	402
5	42	1022
5	43	199.76
5	44	341.96
5	45	381.47
5	46	398.18
5	47	312
5	48	425
5	49	714
5	50	815
5	51	373.83
5	52	395
5	53	538
5	54	343.49
5	55	193
5	56	436.06
5	57	285.78
5	58	519
5	59	453
5	60	617.32
5	61	209
5	62	402
5	63	436
5	64	571.6
5	65	247
5	66	492
5	67	340
5	68	492
5	69	154
5	70	502
5	71	244
5	72	436
5	73	814
5	74	523
5	75	183
5	76	370
5	77	386
5	78	427
5	79	474.23
5	80	373.38
5	81	539
5	82	378.16
5	83	600
5	84	299
5	85	609
5	86	269.83
5	87	326.26
5	88	557
5	89	395.56
5	90	761.22
5	91	189
5	92	305
5	93	276.05
5	94	683.96
5	95	277
5	96	558
5	97	564
5	98	619
5	99	549
10	0	706.08
10	1	1011.49
10	2	847.46
10	3	969.14
10	4	1264
10	5	838.18
10	6	882.91
10	7	1140.15
10	8	793.94
10	9	987.67
10	10	1211.44
10	11	1140.45
10	12	789.22
10	13	1060.08
10	14	963.73
10	15	979.04
10	16	518.23
10	17	790.13
10	18	1272.62
10	19	944.31
10	20	1005.03
10	21	1197.17
10	22	742.82
10	23	1071.36
10	24	1316.33
10	25	829.92
10	26	1033.66
10	27	951
10	28	1443.42
10	29	1054
10	30	667.5
10	31	893.75
10	32	852.98
10	33	699.2
10	34	874.49
10	35	870.56
10	36	1183
10	37	1214.94
10	38	1002
10	39	866.18
10	40	488
10	41	1180.67
10	42	732.49
10	43	802
10	44	800.55
10	45	1262.7
10	46	398
10	47	983.32
10	48	972.08
10	49	655.73
10	50	743.95
10	51	791
10	52	990.56
10	53	1287.45
10	54	783.02
10	55	571.94
10	56	669.52
10	57	1132.54
10	58	1218.83
10	59	1195.67
10	60	812.51
10	61	845.55
10	62	842.97
10	63	1267.64
10	64	715.93
10	65	1334.44
10	66	1057.06
10	67	1276.37
10	68	870.03
10	69	1122.27
10	70	1232.54
10	71	1049.29
10	72	616.39
10	73	1135
10	74	1277.18
10	75	589.04
10	76	1360.8
10	77	1069.49
10	78	686.59
10	79	1206.31
10	80	1521
10	81	1168
10	82	1229.15
10	83	1007.25
10	84	1023.31
10	85	1200.57
10	86	851.22
10	87	911.82
10	88	763.94
10	89	588
10	90	1345.31
10	91	1077.81
10	92	785
10	93	1263.88
10	94	1349.53
10	95	961.52
10	96	904.59
10	97	1079.48
10	98	891.99
10	99	1119.97
15	0	1300.5
15	1	1623.88
15	2	1790.14
15	3	1086.46
15	4	1672.07
15	5	1345.22
15	6	1801.96
15	7	1411.05
15	8	1325.79
15	9	1683.84
15	10	1321.43
15	11	1338.5
15	12	1096.33
15	13	1237.54
15	14	1114.92
15	15	1709.47
15	16	1776.87
15	17	1556
15	18	1355.78
15	19	1498.24
15	20	1703.71
15	21	1340.79
15	22	1541.66
15	23	1464.85
15	24	1661.25
15	25	1357.02
15	26	1328.86
15	27	1458.03
15	28	1044.23
15	29	1240.78
15	30	1155.38
15	31	956.3
15	32	1281.96
15	33	1432.76
15	34	1165.96
15	35	1261.19
15	36	1616.16
15	37	1395.08
15	38	1085.77
15	39	1728.33
15	40	1114.18
15	41	1301.36
15	42	1299.3
15	43	1662.28
15	44	1230.55
15	45	1434.67
15	46	1342.18
15	47	1570.42
15	48	1729.01
15	49	1688.9
15	50	1481.71
15	51	1372.43
15	52	1549.04
15	53	1620.47
15	54	1154.15
15	55	1090.15
15	56	967.51
15	57	1388.77
15	58	1550.39
15	59	1474
15	60	1514.77
15	61	1392.92
15	62	1121.14
15	63	1049.49
15	64	1383.12
15	65	1338.32
15	66	1453.93
15	67	1263.61
15	68	1487.11
15	69	1283.47
15	70	1686.72
15	71	1494.54
15	72	1278.51
15	73	1046.52
15	74	1278.39
15	75	1367.45
15	76	1399.64
15	77	1284.65
15	78	1227.28
15	79	1324.35
15	80	1231.88
15	81	1892.98
15	82	1484.38
15	83	1435
15	84	1167.45
15	85	1691.86
15	86	1503.67
15	87	1105.95
15	88	792.98
15	89	902
15	90	1382.89
15	91	1014.09
15	92	1148.08
15	93	1244.13
15	94	1120.23
15	95	1166.25
15	96	900.22
15	97	1301.46
15	98	1543.09
15	99	1887.27
20	0	1635.94
20	1	1523.77
20	2	1658.18
20	3	1524.19
20	4	1866.18
20	5	1724.04
20	6	1774.34
20	7	1915.4
20	8	1502.11
20	9	1320.11
20	10	2021.14
20	11	1516.68
20	12	1968.52
20	13	1951.02
20	14	1999.1
20	15	1884.16
20	16	1614.76
20	17	1953.24
20	18	1775.26
20	19	1777.28
20	20	1912.98
20	21	1946.06
20	22	1762.85
20	23	1573.86
20	24	1605.26
20	25	1743.12
20	26	1786.81
20	27	1672.71
20	28	1765.99
20	29	1822.05
20	30	1775.38
20	31	1987.1
20	32	1920.47
20	33	1781.11
20	34	1372.22
20	35	1584.23
20	36	1884.21
20	37	2265.33
20	38	1750.68
20	39	1529.82
20	40	1711.73
20	41	1629.58
20	42	1753.12
20	43	1420.33
20	44	1084.03
20	45	1146.45
20	46	1593.11
20	47	1647.68
20	48	1492.86
20	49	1611.97
20	50	1738.84
20	51	1896.88
20	52	2094.55
20	53	1716.47
20	54	2090.48
20	55	1712.3
20	56	1914.82
20	57	1719.51
20	58	1938.06
20	59	1880.73
20	60	2187.52
20	61	1464.03
20	62	1241.22
20	63	1582.97
20	64	2051.63
20	65	1723.56
20	66	1274.69
20	67	1699.36
20	68	1227.99
20	69	1901.08
20	70	1649.29
20	71	1891.7
20	72	1667.47
20	73	1644.38
20	74	2202.65
20	75	1345.86
20	76	1768.45
20	77	1368.34
20	78	1324.45
20	79	1608.63
20	80	2277.73
20	81	1556.63
20	82	1746.55
20	83	1726.55
20	84	1780.54
20	85	1665.79
20	86	1890.47
20	87	1752.03
20	88	1466.49
20	89	1896.51
20	90	1404.63
20	91	1663.33
20	92	1751.15
20	93	2235
20	94	1593.94
20	95	1440.07
20	96	1992.32
20	97	1410.47
20	98	1950.19
20	99	1840.4
